page,text,p,start,end,type,description
149,BB,6,57,59,PERSON,"People, including fictional"
149,Novel,6,71,76,WORK_OF_ART,"Titles of books, songs, etc."
150,"Saturday, May 6, 1922",1,0,21,DATE,Absolute or relative dates or periods
150,Ray,2,0,3,PERSON,"People, including fictional"
150,Logan,3,0,5,PERSON,"People, including fictional"
150,Naima,4,0,5,PERSON,"People, including fictional"
150,I Tatti,5,24,31,PERSON,"People, including fictional"
150,Milan,6,17,22,GPE,"Countries, cities, states"
150,Alda,6,24,28,PERSON,"People, including fictional"
150,tomorrow,6,55,63,DATE,Absolute or relative dates or periods
150,night,6,64,69,TIME,Times smaller than a day
150,Toscanini,6,70,79,PERSON,"People, including fictional"
150,I Maestri Cantori,6,91,108,WORK_OF_ART,"Titles of books, songs, etc."
150,Ray,7,0,3,PERSON,"People, including fictional"
150,7,8,1,2,CARDINAL,Numerals that do not fall under another type
150,Cairo,9,33,38,GPE,"Countries, cities, states"
151,"Sunday, May 7, 1922",1,0,19,DATE,Absolute or relative dates or periods
151,Ray,2,0,3,PERSON,"People, including fictional"
151,Logan,3,0,5,PERSON,"People, including fictional"
151,Naima,4,0,5,PERSON,"People, including fictional"
151,about a fourth,5,1,15,CARDINAL,Numerals that do not fall under another type
152,"Monday, May 8, 1922",1,0,19,DATE,Absolute or relative dates or periods
152,Ray,2,0,3,PERSON,"People, including fictional"
152,Logan,3,0,5,PERSON,"People, including fictional"
152,I Tatti,4,24,31,PERSON,"People, including fictional"
153,"Tuesday, May 9, 1922",1,0,20,DATE,Absolute or relative dates or periods
153,Ray,2,0,3,PERSON,"People, including fictional"
153,Logan,3,0,5,PERSON,"People, including fictional"
154,"Wednesday, May 10, 1922",1,0,23,DATE,Absolute or relative dates or periods
154,Logan,3,0,5,PERSON,"People, including fictional"
154,Ray,4,0,3,PERSON,"People, including fictional"
154,Vallombrosa,4,21,32,GPE,"Countries, cities, states"
154,Logan,4,48,53,PERSON,"People, including fictional"
154,Placci,5,0,6,PERSON,"People, including fictional"
154,Ball,5,41,45,PERSON,"People, including fictional"
155,"Thursday, May 11, 1922",1,0,22,DATE,Absolute or relative dates or periods
155,Ray Logan,2,0,9,PERSON,"People, including fictional"
155,M. Fierens Gevaert,3,0,18,PERSON,"People, including fictional"
155,Museums,3,32,39,FAC,"Buildings, airports, highways, bridges, etc."
155,Belgium,3,43,50,GPE,"Countries, cities, states"
156,"Friday, May 12, 1922",1,0,20,DATE,Absolute or relative dates or periods
156,Logan,3,0,5,PERSON,"People, including fictional"
156,Austrian,4,5,13,NORP,Nationalities or religious or political groups
156,Tietze,4,32,38,GPE,"Countries, cities, states"
156,Logan,5,0,5,PERSON,"People, including fictional"
156,Villino,5,19,26,ORG,"Companies, agencies, institutions, etc."
156,Ray,6,0,3,PERSON,"People, including fictional"
156,B.B.,6,30,34,PERSON,"People, including fictional"
157,"Saturday, May 13, 1922",1,0,22,DATE,Absolute or relative dates or periods
157,Logan,2,0,5,PERSON,"People, including fictional"
157,Naimi,3,0,5,PERSON,"People, including fictional"
157,Ray,4,0,3,PERSON,"People, including fictional"
157,Kirschbaumer,5,59,71,PERSON,"People, including fictional"
157,Beethoven III,5,104,117,PERSON,"People, including fictional"
157,Bach,5,122,126,PERSON,"People, including fictional"
157,Ray,6,0,3,PERSON,"People, including fictional"
157,10,6,12,14,TIME,Times smaller than a day
157,the Hague,6,24,33,GPE,"Countries, cities, states"
157,an International Conference of Women,6,37,73,EVENT,"Named hurricanes, battles, wars, sports events, etc."
157,11,7,1,3,CARDINAL,Numerals that do not fall under another type
157,Alys,8,0,4,PERSON,"People, including fictional"
157,Philomène,8,6,15,PERSON,"People, including fictional"
157,Watson,8,22,28,PERSON,"People, including fictional"
158,"Sunday, May 14, 1922",1,0,20,DATE,Absolute or relative dates or periods
158,Naima,2,0,5,PERSON,"People, including fictional"
158,Logan,3,0,5,PERSON,"People, including fictional"
158,Vallombrosa,3,31,42,PERSON,"People, including fictional"
158,Logan,5,0,5,PERSON,"People, including fictional"
158,Monastery,5,86,95,FAC,"Buildings, airports, highways, bridges, etc."
158,40 lire,5,104,111,MONEY,"Monetary values, including unit"
158,2,6,1,2,CARDINAL,Numerals that do not fall under another type
158,B.B.,7,0,4,PERSON,"People, including fictional"
158,Anreps,7,13,19,PERSON,"People, including fictional"
158,Nicky,7,24,29,PERSON,"People, including fictional"
158,Wolfe,7,52,57,PERSON,"People, including fictional"
159,"Monday, May 15, 1922",1,0,20,DATE,Absolute or relative dates or periods
159,Villino Medici,2,0,14,PERSON,"People, including fictional"
159,Logan,2,20,25,PERSON,"People, including fictional"
159,sunset,3,42,48,TIME,Times smaller than a day
159,Logan,3,50,55,PERSON,"People, including fictional"
159,Reg_,3,86,90,FAC,"Buildings, airports, highways, bridges, etc."
159,the Val d’Arno Superiore,3,93,117,FAC,"Buildings, airports, highways, bridges, etc."
159,first,3,144,149,ORDINAL,"""first"", ""second"", etc."
159,5 weeks,3,158,165,DATE,Absolute or relative dates or periods
159,the day,3,239,246,DATE,Absolute or relative dates or periods
159,10,4,1,3,CARDINAL,Numerals that do not fall under another type
159,The Oasis of Kargha,5,6,25,WORK_OF_ART,"Titles of books, songs, etc."
159,Beadnell,5,30,38,PERSON,"People, including fictional"
160,"Tuesday, May 16, 1922",1,0,21,DATE,Absolute or relative dates or periods
160,Villino Medici,2,25,39,PERSON,"People, including fictional"
160,Vallombrosa,2,41,52,GPE,"Countries, cities, states"
160,Logan,3,5,10,PERSON,"People, including fictional"
160,A lovely day,4,37,49,DATE,Absolute or relative dates or periods
160,Pyramids and Progress,7,6,27,WORK_OF_ART,"Titles of books, songs, etc."
160,John Ward,7,32,41,PERSON,"People, including fictional"
161,"Wednesday, May 17, 1922",1,0,23,DATE,Absolute or relative dates or periods
161,Walter Raleigh,2,42,56,PERSON,"People, including fictional"
161,May 13,4,0,6,DATE,Absolute or relative dates or periods
161,61,5,7,9,CARDINAL,Numerals that do not fall under another type
162,"Thursday, May 18, 1922",1,0,22,DATE,Absolute or relative dates or periods
163,"Friday, May 19, 1922",1,0,20,DATE,Absolute or relative dates or periods
164,"Saturday, May 20, 1922",1,0,22,DATE,Absolute or relative dates or periods
165,"Sunday, May 21, 1922",1,0,20,DATE,Absolute or relative dates or periods
166,"Monday, May 22, 1922",1,0,20,DATE,Absolute or relative dates or periods
167,"Tuesday, May 23, 1922",1,0,21,DATE,Absolute or relative dates or periods
168,"Wednesday, May 24, 1922",1,0,23,DATE,Absolute or relative dates or periods
168,Vallombrosa,2,0,11,PERSON,"People, including fictional"
168,B.B.,3,5,9,PERSON,"People, including fictional"
168,Karin,4,35,40,PERSON,"People, including fictional"
168,The Misuse of Mind,4,49,67,WORK_OF_ART,"Titles of books, songs, etc."
168,5000,5,50,54,MONEY,"Monetary values, including unit"
168,Nicky,5,58,63,PERSON,"People, including fictional"
168,Brazilian,5,82,91,NORP,Nationalities or religious or political groups
168,7%,5,108,110,PERCENT,"Percentage, including ""%"""
168,Egypt,6,291,296,GPE,"Countries, cities, states"
169,"Thursday, May 25, 1922",1,0,22,DATE,Absolute or relative dates or periods
169,Ray,2,0,3,PERSON,"People, including fictional"
169,Ralph,2,8,13,PERSON,"People, including fictional"
169,I Tatti,3,0,7,PERSON,"People, including fictional"
169,Bernard,4,0,7,PERSON,"People, including fictional"
169,Nicky,6,191,196,PERSON,"People, including fictional"
170,"Friday, May 26, 1922",1,0,20,DATE,Absolute or relative dates or periods
170,I Tatti,2,25,32,PERSON,"People, including fictional"
170,Perrys,3,4,10,PERSON,"People, including fictional"
170,Otto Kahn,5,4,13,PERSON,"People, including fictional"
170,Joshua,5,23,29,PERSON,"People, including fictional"
170,Anrep,5,57,62,PERSON,"People, including fictional"
171,"Saturday, May 27, 1922",1,0,22,DATE,Absolute or relative dates or periods
171,Naimi,2,0,5,PERSON,"People, including fictional"
171,9 months,3,133,141,DATE,Absolute or relative dates or periods
171,B.B.,4,0,4,WORK_OF_ART,"Titles of books, songs, etc."
172,"Sunday, May 28, 1922",1,0,20,DATE,Absolute or relative dates or periods
172,Settignano,3,0,10,PERSON,"People, including fictional"
172,the two days,4,1,13,DATE,Absolute or relative dates or periods
172,Settignano,4,53,63,WORK_OF_ART,"Titles of books, songs, etc."
172,two,4,110,113,CARDINAL,Numerals that do not fall under another type
172,These two days,4,121,135,DATE,Absolute or relative dates or periods
172,Kahn,6,5,9,PERSON,"People, including fictional"
172,Joshua,6,19,25,PERSON,"People, including fictional"
172,B.B.,7,0,4,PERSON,"People, including fictional"
173,"Monday, May 29, 1922",1,0,20,DATE,Absolute or relative dates or periods
173,Egypt,3,34,39,GPE,"Countries, cities, states"
173,Perkins,4,53,60,PERSON,"People, including fictional"
173,the American Embassy,4,75,95,ORG,"Companies, agencies, institutions, etc."
174,"Tuesday, May 30, 1922",1,0,21,DATE,Absolute or relative dates or periods
174,I Tatti,2,24,31,PERSON,"People, including fictional"
174,Perrys,3,4,10,PERSON,"People, including fictional"
174,2,6,1,2,CARDINAL,Numerals that do not fall under another type
174,Ralph,7,0,5,PERSON,"People, including fictional"
174,Karin,7,27,32,PERSON,"People, including fictional"
174,Time,7,76,80,WORK_OF_ART,"Titles of books, songs, etc."
174,Bergson,7,115,122,PERSON,"People, including fictional"
174,Ralph,7,389,394,PERSON,"People, including fictional"
175,"Wednesday, May 31, 1922",1,0,23,DATE,Absolute or relative dates or periods
175,A day,3,0,5,DATE,Absolute or relative dates or periods
175,2.30 a. m.,3,142,152,TIME,Times smaller than a day
175,Vanderlip,4,4,13,PERSON,"People, including fictional"
175,Genoa,4,25,30,GPE,"Countries, cities, states"
175,two,4,60,63,CARDINAL,Numerals that do not fall under another type
175,Allen,4,78,83,PERSON,"People, including fictional"
175,Ross,4,95,99,PERSON,"People, including fictional"
175,Lindsays,4,108,116,PERSON,"People, including fictional"
175,India,4,122,127,GPE,"Countries, cities, states"
175,Ross,4,140,144,PERSON,"People, including fictional"
176,"Thursday, June 1, 1922",1,0,22,DATE,Absolute or relative dates or periods
176,I Tatti,2,24,31,PERSON,"People, including fictional"
176,Rachel,3,0,6,PERSON,"People, including fictional"
176,Ralph Perry,3,11,22,PERSON,"People, including fictional"
176,A better day,5,0,12,DATE,Absolute or relative dates or periods
176,Sophie Serristori,5,57,74,PERSON,"People, including fictional"
176,today,5,75,80,DATE,Absolute or relative dates or periods
176,Italian,5,181,188,NORP,Nationalities or religious or political groups
176,Philomène,5,228,237,PERSON,"People, including fictional"
176,Ojettis,6,4,11,PERSON,"People, including fictional"
177,"Friday, June 2, 1922",1,0,20,DATE,Absolute or relative dates or periods
177,A day,3,0,5,DATE,Absolute or relative dates or periods
177,evening,3,87,94,TIME,Times smaller than a day
177,a few moments,3,111,124,TIME,Times smaller than a day
177,Elisabetta Henraux,3,125,143,PERSON,"People, including fictional"
177,Nicky,3,222,227,PERSON,"People, including fictional"
177,von Anrep,3,235,244,PERSON,"People, including fictional"
177,Riri Visconti Venosta,3,246,267,PERSON,"People, including fictional"
177,Alice De Lamar,3,269,283,PERSON,"People, including fictional"
177,Evangeline Johnson,3,288,306,PERSON,"People, including fictional"
177,Alice,3,352,357,PERSON,"People, including fictional"
177,Evangeline,3,362,372,PERSON,"People, including fictional"
177,tomorrow,3,413,421,DATE,Absolute or relative dates or periods
177,Alice,3,430,435,PERSON,"People, including fictional"
177,Bernard,4,0,7,PERSON,"People, including fictional"
177,Perrys,4,16,22,PERSON,"People, including fictional"
177,Hale,4,31,35,PERSON,"People, including fictional"
177,Spelman,4,69,76,PERSON,"People, including fictional"
177,Maurice Brockwell,4,90,107,PERSON,"People, including fictional"
177,Henraux,5,4,11,PERSON,"People, including fictional"
177,Riri Visconti Venosta,5,16,37,PERSON,"People, including fictional"
177,Elizabetta,5,52,62,PERSON,"People, including fictional"
178,"Saturday, June 3, 1922",1,0,22,DATE,Absolute or relative dates or periods
178,B.B.,4,0,4,PERSON,"People, including fictional"
178,Villa Medici,4,13,25,FAC,"Buildings, airports, highways, bridges, etc."
179,"Sunday, June 4, 1922",1,0,20,DATE,Absolute or relative dates or periods
179,Perrys,2,0,6,PERSON,"People, including fictional"
179,Serristori,4,9,19,PERSON,"People, including fictional"
179,Sophie,4,42,48,PERSON,"People, including fictional"
179,Loesers,4,60,67,PERSON,"People, including fictional"
179,Vanderlip,4,81,90,PERSON,"People, including fictional"
179,Banker,4,96,102,NORP,Nationalities or religious or political groups
179,Genoa,4,115,120,GPE,"Countries, cities, states"
179,Hallowell,5,13,22,PERSON,"People, including fictional"
179,the New Republic,5,27,43,ORG,"Companies, agencies, institutions, etc."
179,BB,5,52,54,PERSON,"People, including fictional"
180,"Monday, June 5, 1922",1,0,20,DATE,Absolute or relative dates or periods
180,William,4,5,12,PERSON,"People, including fictional"
180,Houghtons,6,0,9,PERSON,"People, including fictional"
181,"Tuesday, June 6, 1922",1,0,21,DATE,Absolute or relative dates or periods
181,Perrys,2,0,6,PERSON,"People, including fictional"
181,2,4,1,2,CARDINAL,Numerals that do not fall under another type
181,Fullers,6,0,7,PERSON,"People, including fictional"
181,Perkins,6,9,16,PERSON,"People, including fictional"
181,Hallowells,6,22,32,PERSON,"People, including fictional"
182,"Wednesday, June 7, 1922",1,0,23,DATE,Absolute or relative dates or periods
182,I Tatti,2,24,31,PERSON,"People, including fictional"
182,Geoffrey,4,10,18,PERSON,"People, including fictional"
182,BB,5,0,2,PERSON,"People, including fictional"
182,Ralph,5,7,12,PERSON,"People, including fictional"
182,Paget,5,31,36,PERSON,"People, including fictional"
182,Salveminis,6,4,14,NORP,Nationalities or religious or political groups
183,"Thursday, June 8, 1922",1,0,22,DATE,Absolute or relative dates or periods
183,Perrys,2,0,6,PERSON,"People, including fictional"
183,Janet,5,5,10,PERSON,"People, including fictional"
183,Lindsays,5,19,27,PERSON,"People, including fictional"
183,Janet,5,53,58,PERSON,"People, including fictional"
183,a few minutes,5,59,72,TIME,Times smaller than a day
183,Vanderlip,5,83,92,PERSON,"People, including fictional"
183,Minneapolis,5,98,109,GPE,"Countries, cities, states"
184,"Friday, June 9, 1922",1,0,20,DATE,Absolute or relative dates or periods
184,Bastianelli,4,0,11,PERSON,"People, including fictional"
184,Offner,4,13,19,PERSON,"People, including fictional"
184,McIlhennys,4,25,35,PERSON,"People, including fictional"
184,Nicky,4,64,69,PERSON,"People, including fictional"
184,Loesers,4,84,91,PERSON,"People, including fictional"
185,"Saturday, June 10, 1922",1,0,23,DATE,Absolute or relative dates or periods
185,Perrys,2,4,10,PERSON,"People, including fictional"
185,Nicholson,3,0,9,PERSON,"People, including fictional"
185,Nicholson,5,10,19,PERSON,"People, including fictional"
185,Cairo,5,33,38,GPE,"Countries, cities, states"
185,Dorsey,6,28,34,PERSON,"People, including fictional"
186,"Sunday, June 11, 1922",1,0,21,DATE,Absolute or relative dates or periods
186,Naima,2,0,5,PERSON,"People, including fictional"
186,I Tatti,2,30,37,PERSON,"People, including fictional"
186,Nicholson,3,10,19,PERSON,"People, including fictional"
186,Perrys,5,4,10,PERSON,"People, including fictional"
186,Perugia,5,20,27,GPE,"Countries, cities, states"
186,Assisi,5,32,38,GPE,"Countries, cities, states"
187,"Monday, June 12, 1922",1,0,21,DATE,Absolute or relative dates or periods
187,Fraulein Popp,4,0,13,PERSON,"People, including fictional"
187,Frothingham,4,23,34,PERSON,"People, including fictional"
187,Pinchot,5,5,12,PERSON,"People, including fictional"
188,"Tuesday, June 13, 1922",1,0,22,DATE,Absolute or relative dates or periods
188,3,4,1,2,CARDINAL,Numerals that do not fall under another type
188,Adolfo Venturi,5,0,14,PERSON,"People, including fictional"
188,Nicky,5,19,24,PERSON,"People, including fictional"
188,B.B.,5,36,40,PERSON,"People, including fictional"
189,"Wednesday, June 14, 1922",1,0,24,DATE,Absolute or relative dates or periods
189,Mers,4,4,8,PERSON,"People, including fictional"
