page,text,p,start,end,type,description
373,Comune,7,127,133,ORG,"Companies, agencies, institutions, etc."
373,BB,7,195,197,PERSON,"People, including fictional"
373,Cecil,8,8,13,PERSON,"People, including fictional"
373,½ hour,8,14,20,TIME,Times smaller than a day
373,Prince Paul,9,2,13,PERSON,"People, including fictional"
373,Geoffrey,9,50,58,PERSON,"People, including fictional"
373,the evening,9,71,82,TIME,Times smaller than a day
373,BB,9,108,110,PERSON,"People, including fictional"
373,Sybil,9,122,127,PERSON,"People, including fictional"
374,"Friday, December 17, 1915",2,0,25,DATE,Absolute or relative dates or periods
374,Geoffrey Scott,4,0,14,PERSON,"People, including fictional"
374,Marcella Michela,6,40,56,PERSON,"People, including fictional"
374,D'Annunzio,6,173,183,PERSON,"People, including fictional"
374,BB,7,0,2,PERSON,"People, including fictional"
374,Sybil,7,16,21,PERSON,"People, including fictional"
374,Geoffrey,7,42,50,PERSON,"People, including fictional"
374,Marcella,7,52,60,PERSON,"People, including fictional"
374,3:30-7:15,7,83,92,TIME,Times smaller than a day
374,7,7,173,174,TIME,Times smaller than a day
374,Geoffrey,7,249,257,PERSON,"People, including fictional"
374,Batcheller,7,432,442,PERSON,"People, including fictional"
374,Cochrane,7,452,460,PERSON,"People, including fictional"
374,Charles T. Fields’,7,487,505,PERSON,"People, including fictional"
374,Boston,7,509,515,GPE,"Countries, cities, states"
374,Geoffrey,8,17,25,PERSON,"People, including fictional"
374,Marcella,8,32,40,PERSON,"People, including fictional"
375,"Saturday, December 18, 1915",2,0,27,DATE,Absolute or relative dates or periods
375,Geoffrey Scott,4,0,14,PERSON,"People, including fictional"
375,Cecil Pinsent,4,16,29,PERSON,"People, including fictional"
375,Naima Lofroth,4,31,44,PERSON,"People, including fictional"
375,the day,6,32,39,DATE,Absolute or relative dates or periods
375,BB,7,8,10,PERSON,"People, including fictional"
375,those old old days,7,46,64,DATE,Absolute or relative dates or periods
375,Madonna,7,330,337,PERSON,"People, including fictional"
375,BB,8,0,2,PERSON,"People, including fictional"
376,"Sunday, December 19, 1915",2,0,25,DATE,Absolute or relative dates or periods
376,Cecil Pinsent,4,0,13,PERSON,"People, including fictional"
376,Naima Lofroth,4,15,28,PERSON,"People, including fictional"
376,BB,7,2,4,PERSON,"People, including fictional"
376,Naima,7,9,14,PERSON,"People, including fictional"
376,Lina,7,48,52,PERSON,"People, including fictional"
376,Janet,7,62,67,PERSON,"People, including fictional"
376,Lucien,7,69,75,PERSON,"People, including fictional"
376,Udine,7,113,118,GPE,"Countries, cities, states"
376,tomorrow,7,119,127,DATE,Absolute or relative dates or periods
376,Marcella,8,2,10,PERSON,"People, including fictional"
376,Geoffrey,8,35,43,PERSON,"People, including fictional"
377,"Monday, December 20, 1915",2,0,25,DATE,Absolute or relative dates or periods
377,Geoffrey Scott,4,0,14,PERSON,"People, including fictional"
377,Cecil Pinsent,4,16,29,PERSON,"People, including fictional"
377,afternoon,6,37,46,TIME,Times smaller than a day
377,Bernard,6,57,64,PERSON,"People, including fictional"
377,Sybil,6,81,86,PERSON,"People, including fictional"
377,5 o’clock,7,29,38,TIME,Times smaller than a day
378,"Tuesday, December 21, 1915",2,0,26,DATE,Absolute or relative dates or periods
378,BB,4,59,61,PERSON,"People, including fictional"
378,San Clemente,4,72,84,GPE,"Countries, cities, states"
378,Sybil’s,4,101,108,ORG,"Companies, agencies, institutions, etc."
378,Marcella Michela,5,32,48,PERSON,"People, including fictional"
378,Yoï,6,2,5,PERSON,"People, including fictional"
378,Nello,6,10,15,PERSON,"People, including fictional"
378,first,6,49,54,ORDINAL,"""first"", ""second"", etc."
378,Roy Kennard,6,141,152,PERSON,"People, including fictional"
378,Baldwin,6,191,198,PERSON,"People, including fictional"
379,"Wednesday, December 22, 1915",2,0,28,DATE,Absolute or relative dates or periods
379,Julia,3,0,5,PERSON,"People, including fictional"
379,Julia,5,2,7,PERSON,"People, including fictional"
379,8.30,5,19,23,TIME,Times smaller than a day
379,Sybil,5,102,107,PERSON,"People, including fictional"
379,Julia,5,116,121,PERSON,"People, including fictional"
379,Iris,5,126,130,PERSON,"People, including fictional"
379,Sybil,5,158,163,PERSON,"People, including fictional"
379,Dumonts,6,6,13,PERSON,"People, including fictional"
379,Cecil,6,15,20,PERSON,"People, including fictional"
379,Ross,6,27,31,PERSON,"People, including fictional"
379,Lina,6,36,40,PERSON,"People, including fictional"
379,Dumont,6,58,64,PERSON,"People, including fictional"
380,"Thursday, December 23, 1915",2,0,27,DATE,Absolute or relative dates or periods
380,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
380,Julia,3,16,21,PERSON,"People, including fictional"
380,Julia,5,23,28,PERSON,"People, including fictional"
380,Lina,5,30,34,PERSON,"People, including fictional"
380,Gordon,5,39,45,PERSON,"People, including fictional"
380,Geoffrey,5,59,67,PERSON,"People, including fictional"
380,Keeling,5,78,85,PERSON,"People, including fictional"
380,Embassy,5,108,115,ORG,"Companies, agencies, institutions, etc."
380,Serbia,5,119,125,GPE,"Countries, cities, states"
380,200,5,155,158,CARDINAL,Numerals that do not fall under another type
380,Uskub,5,171,176,GPE,"Countries, cities, states"
380,Albanian,5,184,192,NORP,Nationalities or religious or political groups
380,Brindisi,5,213,221,GPE,"Countries, cities, states"
380,Italian,5,233,240,NORP,Nationalities or religious or political groups
380,200 miles,5,264,273,QUANTITY,"Measurements, as of weight or distance"
380,BB,5,328,330,PERSON,"People, including fictional"
380,Geoffrey,5,335,343,PERSON,"People, including fictional"
380,Julia,5,381,386,PERSON,"People, including fictional"
380,Eliza,5,391,396,PERSON,"People, including fictional"
380,Alys,6,2,6,PERSON,"People, including fictional"
380,America,6,30,37,GPE,"Countries, cities, states"
380,February,6,41,49,DATE,Absolute or relative dates or periods
381,"Friday, December 24, 1915",2,0,25,DATE,Absolute or relative dates or periods
381,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
381,Cecil Pinsent,3,16,29,PERSON,"People, including fictional"
381,Naima Lofroth,3,31,44,PERSON,"People, including fictional"
381,Julia,3,46,51,PERSON,"People, including fictional"
381,Julia,5,2,7,PERSON,"People, including fictional"
381,Academy,5,20,27,ORG,"Companies, agencies, institutions, etc."
381,Villa Medici,5,83,95,FAC,"Buildings, airports, highways, bridges, etc."
381,Julia,5,103,108,PERSON,"People, including fictional"
381,Sybil,5,118,123,PERSON,"People, including fictional"
381,half,5,257,261,CARDINAL,Numerals that do not fall under another type
381,Jiminy Whiskers,5,383,398,PERSON,"People, including fictional"
382,"Saturday, December 25, 1915",2,0,27,DATE,Absolute or relative dates or periods
382,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
382,Naima Lofroth,3,16,29,PERSON,"People, including fictional"
382,Julia,3,31,36,PERSON,"People, including fictional"
382,Lina,5,2,6,PERSON,"People, including fictional"
382,Menagerie,5,105,114,FAC,"Buildings, airports, highways, bridges, etc."
382,Julia,5,128,133,PERSON,"People, including fictional"
382,Naima,5,138,143,PERSON,"People, including fictional"
382,Sybil,5,180,185,PERSON,"People, including fictional"
382,Irene,5,190,195,PERSON,"People, including fictional"
382,tomorrow,5,252,260,DATE,Absolute or relative dates or periods
382,Cecil,5,262,267,PERSON,"People, including fictional"
382,Geoffrey,5,272,280,PERSON,"People, including fictional"
382,Villa Medici,5,290,302,FAC,"Buildings, airports, highways, bridges, etc."
382,Naima,7,0,5,PERSON,"People, including fictional"
382,Julia,8,0,5,PERSON,"People, including fictional"
382,20,9,0,2,CARDINAL,Numerals that do not fall under another type
382,Amerigo,10,0,7,PERSON,"People, including fictional"
382,Giulio,11,0,6,PERSON,"People, including fictional"
382,Cuoco,12,0,5,ORG,"Companies, agencies, institutions, etc."
382,Maria,13,0,5,PERSON,"People, including fictional"
382,Eliza,14,0,5,PERSON,"People, including fictional"
382,Agusta,15,0,6,PERSON,"People, including fictional"
382,Argia,16,0,5,PERSON,"People, including fictional"
382,Giulio,18,0,6,PERSON,"People, including fictional"
382,Alberti,19,0,7,GPE,"Countries, cities, states"
382,Manelli,20,0,7,PERSON,"People, including fictional"
382,Agostino,21,0,8,PERSON,"People, including fictional"
382,Rosa,24,0,4,PERSON,"People, including fictional"
382,Biondani,25,0,8,PERSON,"People, including fictional"
382,Gali,26,0,4,GPE,"Countries, cities, states"
382,Poggio,26,8,14,FAC,"Buildings, airports, highways, bridges, etc."
382,100,36,0,3,CARDINAL,Numerals that do not fall under another type
382,Ammannati,36,18,27,PERSON,"People, including fictional"
382,25,37,0,2,CARDINAL,Numerals that do not fall under another type
382,Contadini,38,8,17,PERSON,"People, including fictional"
382,Fosco,39,0,5,ORG,"Companies, agencies, institutions, etc."
382,Lina,39,7,11,PERSON,"People, including fictional"
382,10,40,10,12,CARDINAL,Numerals that do not fall under another type
382,Orfani 10,41,0,9,PERSON,"People, including fictional"
382,Beppina 5,42,0,9,PERSON,"People, including fictional"
383,"Sunday, December 26, 1915",2,0,25,DATE,Absolute or relative dates or periods
383,4,3,0,1,CARDINAL,Numerals that do not fall under another type
383,5,3,9,10,CARDINAL,Numerals that do not fall under another type
383,Julia,4,0,5,PERSON,"People, including fictional"
383,Naima Lofroth,4,7,20,PERSON,"People, including fictional"
383,Geoffrey Scott,4,22,36,PERSON,"People, including fictional"
383,Naima,6,2,7,PERSON,"People, including fictional"
383,Ross,6,26,30,PERSON,"People, including fictional"
383,Julia,6,32,37,PERSON,"People, including fictional"
383,Gordon,6,42,48,PERSON,"People, including fictional"
383,Geoffrey,6,72,80,PERSON,"People, including fictional"
383,BB,8,2,4,PERSON,"People, including fictional"
383,Naima,8,21,26,PERSON,"People, including fictional"
383,Geoffrey,8,39,47,PERSON,"People, including fictional"
384,"Monday, December 27, 1915",2,0,25,DATE,Absolute or relative dates or periods
384,Naima Lofroth,3,0,13,PERSON,"People, including fictional"
384,Julia,3,15,20,PERSON,"People, including fictional"
384,Warm and Sunny,4,0,14,PERSON,"People, including fictional"
384,3,5,0,1,CARDINAL,Numerals that do not fall under another type
384,4,5,8,9,CARDINAL,Numerals that do not fall under another type
384,BB,6,2,4,PERSON,"People, including fictional"
384,Sybil,6,10,15,PERSON,"People, including fictional"
384,Geoffrey,6,61,69,PERSON,"People, including fictional"
384,Julia,6,94,99,PERSON,"People, including fictional"
384,Lina,6,121,125,PERSON,"People, including fictional"
384,Gordon,6,130,136,PERSON,"People, including fictional"
384,Nello,6,138,143,PERSON,"People, including fictional"
384,Yoï,6,148,151,PERSON,"People, including fictional"
384,Yoï,6,185,188,PERSON,"People, including fictional"
384,Marcella,6,262,270,PERSON,"People, including fictional"
384,Geoffrey,6,283,291,PERSON,"People, including fictional"
384,well over 50,7,5,17,DATE,Absolute or relative dates or periods
385,"Tuesday, December 28, 1915",2,0,26,DATE,Absolute or relative dates or periods
385,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
385,Cecil Pinsent,3,16,29,PERSON,"People, including fictional"
385,3,4,0,1,CARDINAL,Numerals that do not fall under another type
385,4,4,8,9,CARDINAL,Numerals that do not fall under another type
385,Julia,5,2,7,PERSON,"People, including fictional"
385,Iris,5,43,47,PERSON,"People, including fictional"
385,Sybil,6,2,7,PERSON,"People, including fictional"
385,BB,6,38,40,PERSON,"People, including fictional"
385,Limerick,6,56,64,PERSON,"People, including fictional"
385,Cochrane,6,137,145,PERSON,"People, including fictional"
385,Herbert Horne,6,150,163,PERSON,"People, including fictional"
385,Geoffrey,6,180,188,PERSON,"People, including fictional"
385,Byba Guiliani,6,211,224,PERSON,"People, including fictional"
385,Cecil,6,287,292,PERSON,"People, including fictional"
385,Sybil,6,319,324,PERSON,"People, including fictional"
385,Byba,6,339,343,PERSON,"People, including fictional"
385,English,6,498,505,LANGUAGE,Any named language
385,American,6,514,522,NORP,Nationalities or religious or political groups
386,"Wednesday, December 29, 1915",2,0,28,DATE,Absolute or relative dates or periods
386,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
386,Cecil Pinsent,3,16,29,PERSON,"People, including fictional"
386,4,4,0,1,CARDINAL,Numerals that do not fall under another type
386,8,4,8,9,CARDINAL,Numerals that do not fall under another type
386,Che-mi-fa Michela,5,6,23,PERSON,"People, including fictional"
386,BB,5,173,175,PERSON,"People, including fictional"
386,Geoffrey,5,183,191,PERSON,"People, including fictional"
386,Yoï,5,427,430,PERSON,"People, including fictional"
386,Nello,5,453,458,PERSON,"People, including fictional"
386,evening,5,472,479,TIME,Times smaller than a day
386,Ross,5,486,490,PERSON,"People, including fictional"
386,Lina,5,495,499,PERSON,"People, including fictional"
386,Yoï,5,510,513,PERSON,"People, including fictional"
387,"Thursday, December 30, 1915",2,0,27,DATE,Absolute or relative dates or periods
387,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
387,Julia,3,16,21,PERSON,"People, including fictional"
387,3,4,0,1,CARDINAL,Numerals that do not fall under another type
387,5,4,8,9,CARDINAL,Numerals that do not fall under another type
387,Julia,5,27,32,PERSON,"People, including fictional"
387,Salvemini,6,2,11,PERSON,"People, including fictional"
387,10 years,6,34,42,DATE,Absolute or relative dates or periods
387,Luchaire,6,103,111,PERSON,"People, including fictional"
387,Gui,6,138,141,PERSON,"People, including fictional"
387,Germany,7,48,55,GPE,"Countries, cities, states"
387,Geoffrey,8,2,10,PERSON,"People, including fictional"
